signal_id,account_id,signal_type,signal_value,weight,observed_at
SIG-0002039,ACC-001060,credential_stuffing,0.836,1.0,2026-05-23 02:22:58
SIG-0002040,ACC-001998,suspicious_oauth_grant,0.971,0.9,2026-05-26 10:01:45
SIG-0002041,ACC-001998,data_staging,0.13,3.09,2026-04-15 21:05:54
SIG-0002042,ACC-001998,credential_stuffing,0.857,2.37,2026-05-05 18:30:52
SIG-0002043,ACC-001998,bulk_account_creation,0.726,1.95,2026-04-01 09:51:30
SIG-0002044,ACC-001998,geo_velocity,0.315,1.42,2026-04-21 15:01:12
SIG-0002045,ACC-001998,data_staging,0.7,4.47,2026-03-14 06:10:41
SIG-0002046,ACC-001998,impossible_travel,0.912,1.64,2026-05-08 17:37:16
SIG-0002047,ACC-000258,suspicious_oauth_grant,0.695,1.67,2026-04-22 08:07:16
SIG-0002048,ACC-000258,off_hours_admin,0.779,0.59,2026-04-07 12:45:12
SIG-0002049,ACC-001382,mfa_fatigue,0.115,0.63,2026-05-21 13:18:55
SIG-0002050,ACC-001382,api_token_abuse,0.536,2.16,2026-05-22 13:49:16
SIG-0002051,ACC-001382,new_device_burst,0.665,2.41,2026-04-26 07:47:15
SIG-0002052,ACC-001382,credential_stuffing,0.241,2.14,2026-04-25 22:43:54
SIG-0002053,ACC-000972,new_device_burst,0.113,1.29,2026-04-27 19:40:51
SIG-0002054,ACC-000972,impossible_travel,0.661,0.86,2026-03-27 23:55:27
SIG-0002055,ACC-000775,suspicious_oauth_grant,0.146,4.42,2026-04-23 04:59:12
SIG-0002056,ACC-000523,impossible_travel,0.656,4.06,2026-04-27 12:21:10
SIG-0002057,ACC-000523,data_staging,0.465,0.76,2026-05-09 09:19:44
SIG-0002058,ACC-000523,impossible_travel,0.296,2.15,2026-03-06 02:18:58
SIG-0002059,ACC-000523,credential_stuffing,0.239,2.27,2026-04-07 07:25:58
SIG-0002060,ACC-000523,impossible_travel,0.647,1.1,2026-05-08 01:39:54
SIG-0002061,ACC-000523,anomalous_share_external,0.661,1.85,2026-04-29 00:37:28
SIG-0002062,ACC-000523,api_token_abuse,0.422,2.58,2026-05-09 19:18:28
SIG-0002063,ACC-000523,suspicious_oauth_grant,0.574,1.42,2026-05-20 09:02:43
SIG-0002064,ACC-001337,geo_velocity,0.437,0.55,2026-04-26 09:23:02
SIG-0002065,ACC-001337,suspicious_oauth_grant,0.189,3.05,2026-03-13 01:29:46
SIG-0002066,ACC-001337,mass_file_download,0.657,2.51,2026-03-30 20:09:04
SIG-0002067,ACC-001337,off_hours_admin,0.606,2.24,2026-05-22 02:32:08
SIG-0002068,ACC-001337,api_token_abuse,0.183,1.57,2026-03-18 19:32:51
SIG-0002069,ACC-001337,mass_file_download,0.799,1.99,2026-05-02 12:57:57
SIG-0002070,ACC-001337,credential_stuffing,0.206,1.09,2026-04-12 12:09:57
SIG-0002071,ACC-000932,malware_callback,0.361,2.8,2026-03-11 13:19:15
SIG-0002072,ACC-000932,suspicious_oauth_grant,0.188,1.04,2026-05-26 15:47:44
SIG-0002073,ACC-001241,geo_velocity,0.536,1.88,2026-03-14 06:49:30
SIG-0002074,ACC-001241,geo_velocity,0.544,4.18,2026-03-25 02:03:25
SIG-0002075,ACC-001241,geo_velocity,0.114,0.82,2026-03-26 21:03:15
SIG-0002076,ACC-001241,api_token_abuse,0.159,1.93,2026-03-10 20:52:49
SIG-0002077,ACC-001241,off_hours_admin,0.72,1.97,2026-03-30 18:49:20
SIG-0002078,ACC-001241,impossible_travel,0.751,1.91,2026-05-07 17:03:56
SIG-0002079,ACC-001241,off_hours_admin,0.905,4.45,2026-05-26 08:55:53
SIG-0002080,ACC-000143,api_token_abuse,0.24,4.59,2026-03-11 19:48:41
SIG-0002081,ACC-000143,suspicious_oauth_grant,0.462,2.31,2026-04-29 09:33:51
SIG-0002082,ACC-000143,mass_file_download,0.281,4.67,2026-03-10 06:41:55
SIG-0002083,ACC-000143,impossible_travel,0.46,1.23,2026-03-27 08:59:34
SIG-0002084,ACC-000143,anomalous_share_external,0.812,4.86,2026-04-01 19:28:22
SIG-0002085,ACC-000143,off_hours_admin,0.558,2.24,2026-05-25 03:16:58
SIG-0002086,ACC-000143,suspicious_oauth_grant,0.208,4.74,2026-03-07 20:05:41
SIG-0002087,ACC-000600,data_staging,0.36,2.14,2026-05-27 14:00:00
SIG-0002088,ACC-000600,mass_file_download,0.851,4.37,2026-03-28 23:00:15
SIG-0002089,ACC-000600,suspicious_oauth_grant,0.66,4.72,2026-05-07 04:02:19
SIG-0002090,ACC-000600,anomalous_share_external,0.86,2.01,2026-04-18 10:08:32
SIG-0002091,ACC-000600,api_token_abuse,0.307,2.11,2026-05-10 13:17:35
SIG-0002092,ACC-000600,geo_velocity,0.364,1.12,2026-04-22 16:01:16
SIG-0002093,ACC-000600,bulk_account_creation,0.354,3.01,2026-05-16 03:00:26
SIG-0002094,ACC-001494,credential_stuffing,0.945,2.71,2026-03-15 04:36:41
SIG-0002095,ACC-000721,anomalous_share_external,0.139,2.9,2026-04-06 03:32:54
SIG-0002096,ACC-000721,impossible_travel,0.669,2.64,2026-03-28 21:08:15
SIG-0002097,ACC-000192,bulk_account_creation,0.475,1.15,2026-04-30 21:20:16
SIG-0002098,ACC-000192,off_hours_admin,0.699,1.0,2026-03-11 12:10:19
SIG-0002099,ACC-000192,off_hours_admin,0.513,1.89,2026-03-26 02:08:12
SIG-0002100,ACC-000192,data_staging,0.576,3.06,2026-05-03 14:55:53
SIG-0002101,ACC-000192,data_staging,0.501,4.59,2026-05-13 16:46:12
SIG-0002102,ACC-000192,impossible_travel,0.655,4.54,2026-03-20 09:55:16
SIG-0002103,ACC-000192,malware_callback,0.8,3.51,2026-05-29 02:40:06
SIG-0002104,ACC-000192,new_device_burst,0.155,4.51,2026-06-01 01:40:46
SIG-0002105,ACC-000404,mass_file_download,0.602,1.63,2026-04-01 20:01:11
SIG-0002106,ACC-000404,suspicious_oauth_grant,0.278,4.91,2026-03-19 15:46:38
SIG-0002107,ACC-000308,mass_file_download,0.244,3.37,2026-03-08 03:15:23
SIG-0002108,ACC-000308,off_hours_admin,0.956,3.5,2026-05-03 10:27:31
SIG-0002109,ACC-000308,off_hours_admin,0.686,3.2,2026-04-24 09:41:45
SIG-0002110,ACC-000308,bulk_account_creation,0.862,3.8,2026-03-20 06:14:25
SIG-0002111,ACC-000308,impossible_travel,0.763,1.8,2026-03-11 23:14:27
SIG-0002112,ACC-000308,off_hours_admin,0.154,3.76,2026-03-10 04:20:58
SIG-0002113,ACC-000308,off_hours_admin,0.596,4.35,2026-05-27 12:47:25
SIG-0002114,ACC-000308,credential_stuffing,0.127,4.78,2026-04-15 06:18:56
SIG-0002115,ACC-000308,credential_stuffing,0.964,1.63,2026-05-12 18:04:28
SIG-0002116,ACC-001615,bulk_account_creation,0.492,4.28,2026-04-14 03:03:15
SIG-0002117,ACC-001615,api_token_abuse,0.734,4.93,2026-03-17 22:39:29
SIG-0002118,ACC-001615,bulk_account_creation,0.705,4.99,2026-05-01 01:41:08
SIG-0002119,ACC-001615,suspicious_oauth_grant,0.389,4.34,2026-03-17 19:47:50
SIG-0002120,ACC-001615,malware_callback,0.662,3.77,2026-05-07 05:58:33
SIG-0002121,ACC-001615,new_device_burst,0.539,1.68,2026-03-15 22:49:54
SIG-0002122,ACC-001615,mfa_fatigue,0.877,2.98,2026-03-28 21:45:09
SIG-0002123,ACC-001615,malware_callback,0.795,1.95,2026-03-29 14:30:08
SIG-0002124,ACC-001615,anomalous_share_external,0.757,4.36,2026-04-08 12:26:54
SIG-0002125,ACC-001228,bulk_account_creation,0.304,2.94,2026-03-28 17:17:48
SIG-0002126,ACC-001228,malware_callback,0.52,4.79,2026-04-02 18:24:04
SIG-0002127,ACC-001228,bulk_account_creation,0.13,2.5,2026-04-28 08:41:53
SIG-0002128,ACC-001228,off_hours_admin,0.374,1.92,2026-03-09 03:59:22
SIG-0002129,ACC-001228,mass_file_download,0.35,3.01,2026-05-11 00:19:38
SIG-0002130,ACC-001228,mass_file_download,0.727,2.56,2026-05-03 12:18:26
SIG-0002131,ACC-001228,bulk_account_creation,0.831,2.7,2026-04-20 01:54:57
SIG-0002132,ACC-001228,suspicious_oauth_grant,0.548,1.81,2026-05-03 14:16:27
SIG-0002133,ACC-001228,anomalous_share_external,0.875,2.82,2026-03-03 11:04:29
SIG-0002134,ACC-001726,anomalous_share_external,0.895,4.76,2026-05-10 00:49:45
SIG-0002135,ACC-001726,impossible_travel,0.579,4.2,2026-03-20 09:30:14
SIG-0002136,ACC-001976,credential_stuffing,0.884,4.16,2026-05-09 13:00:34
SIG-0002137,ACC-001976,new_device_burst,0.811,4.65,2026-05-22 20:00:55
SIG-0002138,ACC-001976,credential_stuffing,0.695,2.73,2026-04-10 16:24:12
SIG-0002139,ACC-000445,off_hours_admin,0.45,1.9,2026-03-28 10:55:31
SIG-0002140,ACC-000445,data_staging,0.15,1.6,2026-05-18 17:42:45
SIG-0002141,ACC-000445,credential_stuffing,0.156,3.56,2026-04-13 03:29:09
SIG-0002142,ACC-000445,api_token_abuse,0.474,2.33,2026-04-01 06:31:47
SIG-0002143,ACC-001662,impossible_travel,0.488,0.55,2026-04-13 04:06:44
SIG-0002144,ACC-001662,data_staging,0.235,4.08,2026-04-16 06:42:39
SIG-0002145,ACC-001662,api_token_abuse,0.39,1.13,2026-03-07 07:52:35
SIG-0002146,ACC-001662,new_device_burst,0.483,3.27,2026-04-24 07:26:22
SIG-0002147,ACC-001662,bulk_account_creation,0.4,4.42,2026-06-01 14:43:46
SIG-0002148,ACC-001662,geo_velocity,0.79,1.97,2026-03-27 04:37:17
SIG-0002149,ACC-001662,api_token_abuse,0.817,0.58,2026-03-09 21:23:30
SIG-0002150,ACC-001662,geo_velocity,0.241,1.56,2026-04-27 01:28:41
SIG-0002151,ACC-001072,credential_stuffing,0.769,3.98,2026-04-22 19:26:04
SIG-0002152,ACC-001072,new_device_burst,0.282,3.73,2026-03-26 01:12:14
SIG-0002153,ACC-001072,mfa_fatigue,0.283,1.61,2026-03-25 06:47:54
SIG-0002154,ACC-001072,bulk_account_creation,0.133,3.02,2026-05-27 12:51:48
SIG-0002155,ACC-001072,credential_stuffing,0.505,0.72,2026-03-21 07:12:23
SIG-0002156,ACC-001072,impossible_travel,0.769,3.36,2026-05-15 07:23:53
SIG-0002157,ACC-001072,mfa_fatigue,0.734,0.92,2026-04-23 23:55:13
SIG-0002158,ACC-001072,geo_velocity,0.745,1.83,2026-04-29 14:12:04
SIG-0002159,ACC-001072,off_hours_admin,0.871,3.32,2026-04-28 23:47:32
SIG-0002160,ACC-000878,data_staging,0.42,2.93,2026-05-12 12:50:02
SIG-0002161,ACC-000878,impossible_travel,0.584,3.72,2026-04-07 09:52:23
SIG-0002162,ACC-000878,api_token_abuse,0.175,2.93,2026-05-23 23:18:21
SIG-0002163,ACC-000878,mfa_fatigue,0.839,4.34,2026-03-17 01:06:31
SIG-0002164,ACC-000878,credential_stuffing,0.869,0.71,2026-05-31 15:07:42
SIG-0002165,ACC-001914,bulk_account_creation,0.585,4.87,2026-04-30 01:02:43
SIG-0002166,ACC-001914,malware_callback,0.509,4.24,2026-04-24 22:26:40
SIG-0002167,ACC-001914,new_device_burst,0.931,0.9,2026-03-29 16:09:37
SIG-0002168,ACC-000931,suspicious_oauth_grant,0.357,3.8,2026-04-24 20:36:23
SIG-0002169,ACC-000931,mass_file_download,0.207,3.3,2026-04-26 03:22:10
SIG-0002170,ACC-000931,credential_stuffing,0.204,0.67,2026-05-25 03:53:58
SIG-0002171,ACC-000172,api_token_abuse,0.942,2.71,2026-03-23 09:12:27
SIG-0002172,ACC-000172,mass_file_download,0.568,1.79,2026-05-17 10:44:26
SIG-0002173,ACC-000172,bulk_account_creation,0.179,0.88,2026-03-14 11:26:36
SIG-0002174,ACC-001897,data_staging,0.548,3.23,2026-05-01 20:08:50
SIG-0002175,ACC-001897,impossible_travel,0.704,2.06,2026-04-20 06:12:19
SIG-0002176,ACC-001897,api_token_abuse,0.592,4.54,2026-04-02 13:11:57
SIG-0002177,ACC-001897,bulk_account_creation,0.376,1.13,2026-05-05 15:03:04
SIG-0002178,ACC-001897,anomalous_share_external,0.815,4.38,2026-03-13 18:49:14
SIG-0002179,ACC-001897,credential_stuffing,0.956,3.52,2026-04-01 19:12:51
SIG-0002180,ACC-001897,bulk_account_creation,0.181,4.2,2026-03-24 02:02:50
SIG-0002181,ACC-001472,off_hours_admin,0.437,1.46,2026-04-12 20:07:08
SIG-0002182,ACC-001472,geo_velocity,0.821,2.03,2026-05-09 10:44:18
SIG-0002183,ACC-001472,bulk_account_creation,0.918,4.52,2026-03-21 19:23:27
SIG-0002184,ACC-001472,data_staging,0.222,4.86,2026-04-21 07:03:41
SIG-0002185,ACC-001472,mfa_fatigue,0.501,4.95,2026-03-24 14:56:47
SIG-0002186,ACC-001472,mfa_fatigue,0.65,4.13,2026-05-11 09:40:04
SIG-0002187,ACC-001472,impossible_travel,0.257,1.86,2026-05-15 21:47:52
SIG-0002188,ACC-001472,suspicious_oauth_grant,0.995,1.43,2026-05-11 11:46:37
SIG-0002189,ACC-001258,api_token_abuse,0.615,3.2,2026-05-21 12:33:01
SIG-0002190,ACC-001258,bulk_account_creation,1.0,4.9,2026-04-08 12:25:55
SIG-0002191,ACC-001258,suspicious_oauth_grant,0.933,2.78,2026-03-16 06:25:11
SIG-0002192,ACC-001258,mfa_fatigue,0.547,1.52,2026-05-19 08:25:21
SIG-0002193,ACC-000868,bulk_account_creation,0.374,1.14,2026-04-04 18:17:08
SIG-0002194,ACC-000868,geo_velocity,0.168,4.77,2026-05-06 08:04:24
SIG-0002195,ACC-000868,malware_callback,0.711,0.98,2026-03-26 19:41:34
SIG-0002196,ACC-000868,malware_callback,0.675,1.48,2026-05-02 11:48:19
SIG-0002197,ACC-000868,geo_velocity,0.83,0.68,2026-03-30 22:00:23
SIG-0002198,ACC-001716,bulk_account_creation,0.631,1.07,2026-04-09 01:09:04
SIG-0002199,ACC-001859,suspicious_oauth_grant,0.471,4.57,2026-03-07 18:39:03
SIG-0002200,ACC-001859,data_staging,0.429,1.09,2026-04-30 11:04:32
SIG-0002201,ACC-001859,geo_velocity,0.732,1.46,2026-04-05 01:23:28
SIG-0002202,ACC-001859,new_device_burst,0.426,2.86,2026-05-21 14:07:29
SIG-0002203,ACC-001859,data_staging,0.579,3.15,2026-04-01 08:41:26
SIG-0002204,ACC-001859,api_token_abuse,0.538,4.67,2026-03-17 03:13:42
SIG-0002205,ACC-001859,api_token_abuse,0.903,2.01,2026-04-08 08:26:26
SIG-0002206,ACC-001859,malware_callback,0.351,4.74,2026-05-15 09:34:16
SIG-0002207,ACC-001859,api_token_abuse,0.558,4.62,2026-05-29 11:47:01
SIG-0002208,ACC-001942,credential_stuffing,0.316,2.83,2026-05-12 06:32:29
SIG-0002209,ACC-001942,bulk_account_creation,0.768,3.2,2026-03-25 18:26:40
SIG-0002210,ACC-001942,malware_callback,0.844,1.18,2026-04-28 10:00:45
SIG-0002211,ACC-000208,bulk_account_creation,0.77,4.38,2026-04-21 21:01:03
SIG-0002212,ACC-000208,malware_callback,0.155,1.33,2026-03-05 03:31:22
SIG-0002213,ACC-000208,bulk_account_creation,0.71,2.11,2026-05-09 09:42:58
SIG-0002214,ACC-000208,new_device_burst,0.132,4.27,2026-03-10 01:25:48
SIG-0002215,ACC-000208,api_token_abuse,0.192,4.39,2026-04-26 18:26:27
SIG-0002216,ACC-000809,mfa_fatigue,0.569,0.85,2026-04-08 13:18:16
SIG-0002217,ACC-000809,malware_callback,0.803,4.11,2026-04-07 04:13:34
SIG-0002218,ACC-000809,geo_velocity,0.665,3.06,2026-03-19 20:18:14
SIG-0002219,ACC-001440,new_device_burst,0.799,0.76,2026-04-25 16:19:05
SIG-0002220,ACC-001440,bulk_account_creation,0.759,4.78,2026-05-05 13:36:44
SIG-0002221,ACC-001440,api_token_abuse,0.305,0.83,2026-03-26 11:41:51
SIG-0002222,ACC-001440,suspicious_oauth_grant,0.555,4.57,2026-03-15 23:44:40
SIG-0002223,ACC-001568,anomalous_share_external,0.994,3.87,2026-05-25 04:07:43
SIG-0002224,ACC-001568,suspicious_oauth_grant,0.708,2.72,2026-05-11 00:28:06
SIG-0002225,ACC-000768,credential_stuffing,0.642,4.71,2026-05-27 16:40:44
SIG-0002226,ACC-000768,geo_velocity,0.192,4.26,2026-04-20 21:47:37
SIG-0002227,ACC-000768,off_hours_admin,0.219,3.84,2026-03-16 23:55:11
SIG-0002228,ACC-000768,anomalous_share_external,0.752,0.9,2026-03-30 12:56:04
SIG-0002229,ACC-000768,api_token_abuse,0.941,2.42,2026-05-26 13:52:53
SIG-0002230,ACC-000768,anomalous_share_external,0.466,1.56,2026-04-07 11:21:55
SIG-0002231,ACC-000768,api_token_abuse,0.133,3.79,2026-04-08 05:02:40
SIG-0002232,ACC-000768,api_token_abuse,0.879,3.05,2026-03-17 17:58:19
SIG-0002233,ACC-000959,bulk_account_creation,0.362,4.9,2026-03-30 10:55:09
SIG-0002234,ACC-000959,off_hours_admin,0.666,2.97,2026-03-26 08:26:26
SIG-0002235,ACC-000959,mfa_fatigue,0.511,3.61,2026-05-08 19:03:19
SIG-0002236,ACC-000959,malware_callback,0.969,1.02,2026-05-19 00:10:10
SIG-0002237,ACC-000959,mass_file_download,0.934,0.73,2026-03-21 15:34:50
SIG-0002238,ACC-000959,anomalous_share_external,0.894,4.78,2026-05-31 14:06:51
SIG-0002239,ACC-000959,mass_file_download,0.267,2.06,2026-03-21 08:14:06
SIG-0002240,ACC-000959,api_token_abuse,0.441,4.28,2026-05-12 06:35:44
SIG-0002241,ACC-000959,credential_stuffing,0.971,3.29,2026-05-08 00:19:22
SIG-0002242,ACC-001398,impossible_travel,0.439,0.6,2026-04-20 09:28:40
SIG-0002243,ACC-001398,mfa_fatigue,0.364,3.37,2026-03-31 12:08:34
SIG-0002244,ACC-001398,suspicious_oauth_grant,0.276,2.46,2026-05-03 16:52:09
SIG-0002245,ACC-001398,anomalous_share_external,0.578,4.57,2026-05-07 14:58:51
SIG-0002246,ACC-001398,impossible_travel,0.195,2.86,2026-05-11 23:30:18
SIG-0002247,ACC-001398,geo_velocity,0.964,4.37,2026-05-15 00:58:43
SIG-0002248,ACC-001312,api_token_abuse,0.603,4.45,2026-05-04 20:46:59
SIG-0002249,ACC-001312,malware_callback,0.234,4.9,2026-03-25 10:15:10
SIG-0002250,ACC-001312,api_token_abuse,0.681,2.37,2026-05-16 12:48:31
SIG-0002251,ACC-001312,new_device_burst,0.146,4.4,2026-04-10 22:40:31
SIG-0002252,ACC-001312,anomalous_share_external,0.946,2.35,2026-04-16 13:52:27
SIG-0002253,ACC-001312,geo_velocity,0.228,2.21,2026-03-17 00:57:31
SIG-0002254,ACC-001312,mass_file_download,0.863,4.85,2026-04-23 13:27:48
SIG-0002255,ACC-001312,api_token_abuse,0.297,0.76,2026-04-05 01:28:06
SIG-0002256,ACC-000397,anomalous_share_external,0.843,1.32,2026-04-30 17:52:04
SIG-0002257,ACC-000397,credential_stuffing,0.693,1.64,2026-05-15 10:48:20
SIG-0002258,ACC-000397,geo_velocity,0.614,3.61,2026-03-10 16:51:51
SIG-0002259,ACC-000397,anomalous_share_external,0.373,3.39,2026-03-27 18:56:41
SIG-0002260,ACC-000397,mfa_fatigue,0.238,3.79,2026-03-24 06:47:59
SIG-0002261,ACC-000397,api_token_abuse,0.911,1.47,2026-05-03 15:15:30
SIG-0002262,ACC-000397,new_device_burst,0.567,0.89,2026-05-13 14:34:10
SIG-0002263,ACC-000397,data_staging,0.181,1.64,2026-05-30 13:17:51
SIG-0002264,ACC-001332,mass_file_download,0.745,2.32,2026-04-15 12:11:03
SIG-0002265,ACC-001332,off_hours_admin,0.503,4.06,2026-05-29 14:21:41
SIG-0002266,ACC-001332,off_hours_admin,0.61,1.53,2026-04-27 05:42:47
SIG-0002267,ACC-001332,suspicious_oauth_grant,0.502,4.28,2026-05-01 14:23:39
SIG-0002268,ACC-001567,credential_stuffing,0.459,1.8,2026-05-12 11:27:39
SIG-0002269,ACC-001567,malware_callback,0.609,2.76,2026-03-20 19:18:04
SIG-0002270,ACC-001567,off_hours_admin,0.931,3.99,2026-03-04 23:44:58
SIG-0002271,ACC-001567,off_hours_admin,0.859,3.27,2026-05-23 16:25:07
SIG-0002272,ACC-001567,api_token_abuse,0.644,2.67,2026-03-21 13:32:18
SIG-0002273,ACC-001567,api_token_abuse,0.634,3.14,2026-04-03 11:43:14
SIG-0002274,ACC-001567,credential_stuffing,0.974,2.17,2026-04-13 08:41:44
SIG-0002275,ACC-000138,suspicious_oauth_grant,0.156,1.3,2026-04-02 23:47:46
SIG-0002276,ACC-000138,geo_velocity,0.951,2.04,2026-03-28 11:58:27
SIG-0002277,ACC-000138,bulk_account_creation,0.346,3.23,2026-05-31 21:38:42
SIG-0002278,ACC-000138,credential_stuffing,0.629,3.75,2026-05-11 12:14:34
SIG-0002279,ACC-001747,off_hours_admin,0.292,2.07,2026-04-28 05:33:18
SIG-0002280,ACC-001747,new_device_burst,0.415,2.95,2026-04-18 14:57:42
SIG-0002281,ACC-001747,bulk_account_creation,0.765,4.36,2026-03-14 14:34:57
SIG-0002282,ACC-001747,data_staging,0.578,2.06,2026-03-06 22:37:33
SIG-0002283,ACC-001747,data_staging,0.603,1.6,2026-04-24 17:01:17
SIG-0002284,ACC-001747,anomalous_share_external,0.705,2.37,2026-04-21 08:33:13
SIG-0002285,ACC-001747,credential_stuffing,0.266,0.79,2026-04-14 03:16:46
SIG-0002286,ACC-001747,anomalous_share_external,0.125,4.77,2026-05-23 14:50:51
SIG-0002287,ACC-001379,data_staging,0.252,1.34,2026-04-28 07:47:36
SIG-0002288,ACC-001379,credential_stuffing,0.698,1.73,2026-04-04 23:26:16
SIG-0002289,ACC-001379,mass_file_download,0.306,2.44,2026-04-15 12:59:44
SIG-0002290,ACC-001379,api_token_abuse,0.732,4.88,2026-05-29 12:09:58
SIG-0002291,ACC-001379,off_hours_admin,0.258,4.57,2026-04-03 02:17:52
SIG-0002292,ACC-001379,data_staging,0.527,3.06,2026-05-19 22:05:19
SIG-0002293,ACC-001379,malware_callback,0.663,1.67,2026-05-11 20:56:36
SIG-0002294,ACC-001995,malware_callback,0.39,4.68,2026-05-26 11:27:28
SIG-0002295,ACC-001995,impossible_travel,0.744,1.13,2026-03-15 13:14:14
SIG-0002296,ACC-001995,mass_file_download,0.479,1.44,2026-05-06 20:17:19
SIG-0002297,ACC-001995,suspicious_oauth_grant,0.514,4.08,2026-05-22 08:48:04
SIG-0002298,ACC-001995,anomalous_share_external,0.777,1.56,2026-05-05 01:30:58
SIG-0002299,ACC-001995,off_hours_admin,0.899,0.7,2026-05-19 09:06:56
SIG-0002300,ACC-001995,data_staging,0.393,3.73,2026-04-11 21:55:42
SIG-0002301,ACC-001995,anomalous_share_external,0.619,4.55,2026-05-22 17:26:20
SIG-0002302,ACC-001995,api_token_abuse,0.116,3.24,2026-05-31 13:33:36
SIG-0002303,ACC-001095,data_staging,0.87,4.72,2026-03-03 03:20:18
SIG-0002304,ACC-001095,suspicious_oauth_grant,0.495,4.6,2026-04-25 13:34:50
SIG-0002305,ACC-001095,suspicious_oauth_grant,0.586,0.72,2026-05-22 05:22:29
SIG-0002306,ACC-001095,api_token_abuse,0.993,4.92,2026-04-04 03:06:51
SIG-0002307,ACC-001095,api_token_abuse,0.651,1.09,2026-04-09 21:27:10
SIG-0002308,ACC-001303,credential_stuffing,0.808,0.61,2026-04-01 01:09:24
SIG-0002309,ACC-001303,geo_velocity,0.574,3.92,2026-04-07 02:20:21
SIG-0002310,ACC-000718,anomalous_share_external,0.634,4.8,2026-05-10 20:51:45
SIG-0002311,ACC-000718,suspicious_oauth_grant,0.802,3.04,2026-04-06 19:58:44
SIG-0002312,ACC-001597,mass_file_download,0.938,1.73,2026-05-22 01:20:24
SIG-0002313,ACC-001597,bulk_account_creation,0.526,4.13,2026-05-28 14:31:29
SIG-0002314,ACC-001597,suspicious_oauth_grant,0.525,4.5,2026-03-12 18:12:58
SIG-0002315,ACC-001597,anomalous_share_external,0.385,4.26,2026-04-15 11:09:13
SIG-0002316,ACC-000487,off_hours_admin,0.904,1.34,2026-04-09 01:37:08
SIG-0002317,ACC-000487,credential_stuffing,0.911,3.72,2026-04-04 11:11:25
SIG-0002318,ACC-000487,geo_velocity,0.349,3.73,2026-03-22 21:21:25
SIG-0002319,ACC-000487,suspicious_oauth_grant,0.177,4.73,2026-05-18 07:56:02
SIG-0002320,ACC-000487,suspicious_oauth_grant,0.114,2.16,2026-04-17 00:30:23
SIG-0002321,ACC-000487,new_device_burst,0.119,0.61,2026-04-17 16:35:35
SIG-0002322,ACC-000487,anomalous_share_external,0.922,4.67,2026-03-25 23:08:03
SIG-0002323,ACC-001282,off_hours_admin,0.293,1.78,2026-03-27 22:15:42
SIG-0002324,ACC-001282,mfa_fatigue,0.366,2.0,2026-04-28 18:00:02
SIG-0002325,ACC-001282,impossible_travel,0.695,3.09,2026-04-16 07:41:56
SIG-0002326,ACC-001282,suspicious_oauth_grant,0.51,0.95,2026-04-27 00:35:57
SIG-0002327,ACC-001282,api_token_abuse,0.589,0.83,2026-04-15 07:43:46
SIG-0002328,ACC-000964,geo_velocity,0.946,2.91,2026-04-04 00:27:58
SIG-0002329,ACC-000964,off_hours_admin,0.202,4.47,2026-03-31 08:29:30
SIG-0002330,ACC-000964,api_token_abuse,0.532,4.68,2026-04-18 23:27:41
SIG-0002331,ACC-000964,impossible_travel,0.395,1.08,2026-04-14 09:01:38
SIG-0002332,ACC-000964,mass_file_download,0.664,3.62,2026-05-01 20:53:27
SIG-0002333,ACC-000964,off_hours_admin,0.843,1.07,2026-05-03 23:50:49
SIG-0002334,ACC-000964,geo_velocity,0.938,3.86,2026-05-06 00:22:58
SIG-0002335,ACC-000964,malware_callback,0.413,4.56,2026-03-14 04:22:18
SIG-0002336,ACC-000964,new_device_burst,0.46,2.45,2026-03-20 07:14:22
SIG-0002337,ACC-001789,off_hours_admin,0.835,1.2,2026-04-20 00:37:08
SIG-0002338,ACC-001789,bulk_account_creation,0.92,3.15,2026-04-30 16:05:43
SIG-0002339,ACC-001789,mass_file_download,0.477,0.84,2026-03-11 13:03:10
SIG-0002340,ACC-001789,data_staging,0.674,0.63,2026-03-28 10:26:40
SIG-0002341,ACC-000132,anomalous_share_external,0.705,3.67,2026-05-27 23:34:18
SIG-0002342,ACC-000132,anomalous_share_external,0.844,1.7,2026-05-18 20:25:18
SIG-0002343,ACC-000132,mass_file_download,0.238,2.25,2026-04-13 03:31:27
SIG-0002344,ACC-000132,mfa_fatigue,0.7,4.51,2026-05-05 13:37:43
SIG-0002345,ACC-000055,malware_callback,0.927,1.04,2026-04-26 15:20:13
SIG-0002346,ACC-000055,credential_stuffing,0.868,1.02,2026-05-11 21:21:42
SIG-0002347,ACC-000055,impossible_travel,0.33,1.13,2026-03-16 02:20:14
SIG-0002348,ACC-000055,mfa_fatigue,0.675,1.49,2026-05-19 07:15:54
SIG-0002349,ACC-000055,mfa_fatigue,0.17,3.92,2026-04-19 20:27:25
SIG-0002350,ACC-000055,malware_callback,0.648,4.23,2026-03-14 06:55:05
SIG-0002351,ACC-000055,impossible_travel,0.82,1.55,2026-03-25 15:56:39
SIG-0002352,ACC-001768,mass_file_download,0.336,1.26,2026-04-29 13:13:12
SIG-0002353,ACC-000845,api_token_abuse,0.761,3.43,2026-06-01 05:37:35
SIG-0002354,ACC-000845,data_staging,0.567,4.36,2026-05-28 13:30:29
SIG-0002355,ACC-000845,credential_stuffing,0.999,2.88,2026-05-24 18:48:13
